t, H, V, T, P
3.480e+00, -1.014960e+03,-1.125e+03, 4.092e+01, 0.000e+00
3.490e+00, -1.014960e+03,-1.125e+03, 4.099e+01, 0.000e+00
3.500e+00, -1.014960e+03,-1.125e+03, 4.104e+01, 0.000e+00
3.510e+00, -1.014961e+03,-1.126e+03, 4.107e+01, 0.000e+00
3.520e+00, -1.014961e+03,-1.126e+03, 4.109e+01, 0.000e+00
3.530e+00, -1.014960e+03,-1.126e+03, 4.109e+01, 0.000e+00
3.540e+00, -1.014960e+03,-1.126e+03, 4.108e+01, 0.000e+00
3.550e+00, -1.014960e+03,-1.125e+03, 4.105e+01, 0.000e+00
3.560e+00, -1.014960e+03,-1.125e+03, 4.101e+01, 0.000e+00
3.570e+00, -1.014960e+03,-1.125e+03, 4.097e+01, 0.000e+00
3.580e+00, -1.014960e+03,-1.125e+03, 4.092e+01, 0.000e+00
3.590e+00, -1.014960e+03,-1.125e+03, 4.087e+01, 0.000e+00
3.600e+00, -1.014960e+03,-1.125e+03, 4.081e+01, 0.000e+00
3.610e+00, -1.014961e+03,-1.125e+03, 4.075e+01, 0.000e+00
3.620e+00, -1.014961e+03,-1.124e+03, 4.067e+01, 0.000e+00
3.630e+00, -1.014961e+03,-1.124e+03, 4.059e+01, 0.000e+00
3.640e+00, -1.014961e+03,-1.124e+03, 4.049e+01, 0.000e+00
3.650e+00, -1.014961e+03,-1.124e+03, 4.039e+01, 0.000e+00
3.660e+00, -1.014960e+03,-1.123e+03, 4.029e+01, 0.000e+00
3.670e+00, -1.014960e+03,-1.123e+03, 4.020e+01, 0.000e+00
3.680e+00, -1.014961e+03,-1.123e+03, 4.012e+01, 0.000e+00
3.690e+00, -1.014961e+03,-1.123e+03, 4.004e+01, 0.000e+00
3.700e+00, -1.014961e+03,-1.123e+03, 3.997e+01, 0.000e+00
3.710e+00, -1.014961e+03,-1.122e+03, 3.988e+01, 0.000e+00
3.720e+00, -1.014961e+03,-1.122e+03, 3.978e+01, 0.000e+00
3.730e+00, -1.014961e+03,-1.122e+03, 3.965e+01, 0.000e+00
3.740e+00, -1.014961e+03,-1.121e+03, 3.950e+01, 0.000e+00
3.750e+00, -1.014961e+03,-1.121e+03, 3.933e+01, 0.000e+00
3.760e+00, -1.014961e+03,-1.120e+03, 3.915e+01, 0.000e+00
3.770e+00, -1.014960e+03,-1.120e+03, 3.899e+01, 0.000e+00
3.780e+00, -1.014960e+03,-1.120e+03, 3.886e+01, 0.000e+00
3.790e+00, -1.014960e+03,-1.119e+03, 3.880e+01, 0.000e+00
3.800e+00, -1.014960e+03,-1.119e+03, 3.881e+01, 0.000e+00
3.810e+00, -1.014960e+03,-1.120e+03, 3.892e+01, 0.000e+00
3.820e+00, -1.014960e+03,-1.120e+03, 3.914e+01, 0.000e+00
3.830e+00, -1.014960e+03,-1.121e+03, 3.947e+01, 0.000e+00
3.840e+00, -1.014960e+03,-1.122e+03, 3.988e+01, 0.000e+00
3.850e+00, -1.014960e+03,-1.124e+03, 4.037e+01, 0.000e+00
3.860e+00, -1.014961e+03,-1.125e+03, 4.091e+01, 0.000e+00
3.870e+00, -1.014961e+03,-1.127e+03, 4.147e+01, 0.000e+00
3.880e+00, -1.014961e+03,-1.128e+03, 4.203e+01, 0.000e+00
3.890e+00, -1.014961e+03,-1.130e+03, 4.258e+01, 0.000e+00
3.900e+00, -1.014961e+03,-1.131e+03, 4.308e+01, 0.000e+00
3.910e+00, -1.014961e+03,-1.132e+03, 4.352e+01, 0.000e+00
3.920e+00, -1.014961e+03,-1.133e+03, 4.389e+01, 0.000e+00
3.930e+00, -1.014961e+03,-1.134e+03, 4.417e+01, 0.000e+00
3.940e+00, -1.014961e+03,-1.134e+03, 4.436e+01, 0.000e+00
3.950e+00, -1.014961e+03,-1.135e+03, 4.446e+01, 0.000e+00
3.960e+00, -1.014961e+03,-1.135e+03, 4.446e+01, 0.000e+00
3.970e+00, -1.014961e+03,-1.134e+03, 4.437e+01, 0.000e+00
3.980e+00, -1.014961e+03,-1.134e+03, 4.420e+01, 0.000e+00
3.990e+00, -1.014961e+03,-1.133e+03, 4.396e+01, 0.000e+00
4.000e+00, -1.014961e+03,-1.133e+03, 4.366e+01, 0.000e+00
4.010e+00, -1.014961e+03,-1.132e+03, 4.333e+01, 0.000e+00
4.020e+00, -1.014961e+03,-1.131e+03, 4.297e+01, 0.000e+00
4.030e+00, -1.014961e+03,-1.130e+03, 4.263e+01, 0.000e+00
4.040e+00, -1.014961e+03,-1.129e+03, 4.230e+01, 0.000e+00
4.050e+00, -1.014960e+03,-1.128e+03, 4.201e+01, 0.000e+00
4.060e+00, -1.014961e+03,-1.127e+03, 4.176e+01, 0.000e+00
4.070e+00, -1.014961e+03,-1.127e+03, 4.155e+01, 0.000e+00
4.080e+00, -1.014961e+03,-1.126e+03, 4.138e+01, 0.000e+00
4.090e+00, -1.014961e+03,-1.126e+03, 4.124e+01, 0.000e+00
4.100e+00, -1.014961e+03,-1.126e+03, 4.114e+01, 0.000e+00
4.110e+00, -1.014961e+03,-1.126e+03, 4.106e+01, 0.000e+00
4.120e+00, -1.014961e+03,-1.125e+03, 4.101e+01, 0.000e+00
4.130e+00, -1.014961e+03,-1.125e+03, 4.099e+01, 0.000e+00
4.140e+00, -1.014961e+03,-1.125e+03, 4.102e+01, 0.000e+00
4.150e+00, -1.014961e+03,-1.126e+03, 4.109e+01, 0.000e+00
4.160e+00, -1.014961e+03,-1.126e+03, 4.123e+01, 0.000e+00
4.170e+00, -1.014961e+03,-1.127e+03, 4.143e+01, 0.000e+00
4.180e+00, -1.014961e+03,-1.127e+03, 4.170e+01, 0.000e+00
4.190e+00, -1.014961e+03,-1.128e+03, 4.204e+01, 0.000e+00
4.200e+00, -1.014961e+03,-1.129e+03, 4.242e+01, 0.000e+00
4.210e+00, -1.014961e+03,-1.130e+03, 4.285e+01, 0.000e+00
4.220e+00, -1.014961e+03,-1.132e+03, 4.329e+01, 0.000e+00
4.230e+00, -1.014961e+03,-1.133e+03, 4.373e+01, 0.000e+00
4.240e+00, -1.014961e+03,-1.134e+03, 4.415e+01, 0.000e+00
4.250e+00, -1.014961e+03,-1.135e+03, 4.454e+01, 0.000e+00
4.260e+00, -1.014961e+03,-1.136e+03, 4.488e+01, 0.000e+00
4.270e+00, -1.014961e+03,-1.137e+03, 4.516e+01, 0.000e+00
4.280e+00, -1.014961e+03,-1.137e+03, 4.536e+01, 0.000e+00
4.290e+00, -1.014961e+03,-1.137e+03, 4.548e+01, 0.000e+00
4.300e+00, -1.014961e+03,-1.137e+03, 4.550e+01, 0.000e+00
4.310e+00, -1.014961e+03,-1.137e+03, 4.541e+01, 0.000e+00
4.320e+00, -1.014961e+03,-1.137e+03, 4.521e+01, 0.000e+00
4.330e+00, -1.014961e+03,-1.136e+03, 4.491e+01, 0.000e+00
4.340e+00, -1.014961e+03,-1.135e+03, 4.451e+01, 0.000e+00
4.350e+00, -1.014961e+03,-1.134e+03, 4.405e+01, 0.000e+00
4.360e+00, -1.014961e+03,-1.132e+03, 4.355e+01, 0.000e+00
4.370e+00, -1.014961e+03,-1.131e+03, 4.307e+01, 0.000e+00
4.380e+00, -1.014961e+03,-1.130e+03, 4.263e+01, 0.000e+00
4.390e+00, -1.014960e+03,-1.129e+03, 4.228e+01, 0.000e+00
4.400e+00, -1.014960e+03,-1.128e+03, 4.204e+01, 0.000e+00
4.410e+00, -1.014960e+03,-1.128e+03, 4.192e+01, 0.000e+00
4.420e+00, -1.014961e+03,-1.128e+03, 4.192e+01, 0.000e+00
4.430e+00, -1.014961e+03,-1.128e+03, 4.203e+01, 0.000e+00
4.440e+00, -1.014961e+03,-1.129e+03, 4.222e+01, 0.000e+00
4.450e+00, -1.014961e+03,-1.129e+03, 4.248e+01, 0.000e+00
4.460e+00, -1.014961e+03,-1.130e+03, 4.279e+01, 0.000e+00
4.470e+00, -1.014961e+03,-1.131e+03, 4.312e+01, 0.000e+00
4.480e+00, -1.014961e+03,-1.132e+03, 4.346e+01, 0.000e+00
4.490e+00, -1.014961e+03,-1.133e+03, 4.380e+01, 0.000e+00
4.500e+00, -1.014961e+03,-1.134e+03, 4.411e+01, 0.000e+00
4.510e+00, -1.014961e+03,-1.134e+03, 4.439e+01, 0.000e+00
4.520e+00, -1.014961e+03,-1.135e+03, 4.462e+01, 0.000e+00
4.530e+00, -1.014961e+03,-1.136e+03, 4.479e+01, 0.000e+00
4.540e+00, -1.014961e+03,-1.136e+03, 4.492e+01, 0.000e+00
4.550e+00, -1.014961e+03,-1.136e+03, 4.501e+01, 0.000e+00
4.560e+00, -1.014961e+03,-1.136e+03, 4.508e+01, 0.000e+00
4.570e+00, -1.014961e+03,-1.136e+03, 4.513e+01, 0.000e+00
4.580e+00, -1.014961e+03,-1.137e+03, 4.517e+01, 0.000e+00
4.590e+00, -1.014961e+03,-1.137e+03, 4.518e+01, 0.000e+00
4.600e+00, -1.014961e+03,-1.137e+03, 4.518e+01, 0.000e+00
4.610e+00, -1.014961e+03,-1.137e+03, 4.514e+01, 0.000e+00
4.620e+00, -1.014961e+03,-1.136e+03, 4.507e+01, 0.000e+00
4.630e+00, -1.014961e+03,-1.136e+03, 4.497e+01, 0.000e+00
4.640e+00, -1.014961e+03,-1.136e+03, 4.484e+01, 0.000e+00
4.650e+00, -1.014961e+03,-1.135e+03, 4.467e+01, 0.000e+00
4.660e+00, -1.014961e+03,-1.135e+03, 4.446e+01, 0.000e+00
4.670e+00, -1.014961e+03,-1.134e+03, 4.423e+01, 0.000e+00
4.680e+00, -1.014961e+03,-1.133e+03, 4.395e+01, 0.000e+00
4.690e+00, -1.014961e+03,-1.132e+03, 4.365e+01, 0.000e+00
4.700e+00, -1.014961e+03,-1.132e+03, 4.333e+01, 0.000e+00
4.710e+00, -1.014961e+03,-1.131e+03, 4.300e+01, 0.000e+00
4.720e+00, -1.014961e+03,-1.130e+03, 4.268e+01, 0.000e+00
4.730e+00, -1.014961e+03,-1.129e+03, 4.239e+01, 0.000e+00
4.740e+00, -1.014960e+03,-1.128e+03, 4.215e+01, 0.000e+00
4.750e+00, -1.014960e+03,-1.128e+03, 4.198e+01, 0.000e+00
4.760e+00, -1.014960e+03,-1.128e+03, 4.189e+01, 0.000e+00
4.770e+00, -1.014960e+03,-1.128e+03, 4.189e+01, 0.000e+00
4.780e+00, -1.014960e+03,-1.128e+03, 4.198e+01, 0.000e+00
4.790e+00, -1.014960e+03,-1.128e+03, 4.215e+01, 0.000e+00
4.800e+00, -1.014961e+03,-1.129e+03, 4.239e+01, 0.000e+00
4.810e+00, -1.014961e+03,-1.130e+03, 4.268e+01, 0.000e+00
4.820e+00, -1.014961e+03,-1.131e+03, 4.299e+01, 0.000e+00
4.830e+00, -1.014961e+03,-1.132e+03, 4.331e+01, 0.000e+00
4.840e+00, -1.014961e+03,-1.132e+03, 4.361e+01, 0.000e+00
4.850e+00, -1.014961e+03,-1.133e+03, 4.387e+01, 0.000e+00
4.860e+00, -1.014961e+03,-1.134e+03, 4.407e+01, 0.000e+00
4.870e+00, -1.014961e+03,-1.134e+03, 4.421e+01, 0.000e+00
4.880e+00, -1.014961e+03,-1.134e+03, 4.429e+01, 0.000e+00
4.890e+00, -1.014961e+03,-1.134e+03, 4.429e+01, 0.000e+00
4.900e+00, -1.014961e+03,-1.134e+03, 4.424e+01, 0.000e+00
4.910e+00, -1.014961e+03,-1.134e+03, 4.413e+01, 0.000e+00
4.920e+00, -1.014961e+03,-1.133e+03, 4.399e+01, 0.000e+00
4.930e+00, -1.014961e+03,-1.133e+03, 4.381e+01, 0.000e+00
4.940e+00, -1.014961e+03,-1.132e+03, 4.361e+01, 0.000e+00
4.950e+00, -1.014961e+03,-1.132e+03, 4.338e+01, 0.000e+00
4.960e+00, -1.014961e+03,-1.131e+03, 4.315e+01, 0.000e+00
4.970e+00, -1.014961e+03,-1.130e+03, 4.290e+01, 0.000e+00
4.980e+00, -1.014961e+03,-1.130e+03, 4.266e+01, 0.000e+00
4.990e+00, -1.014961e+03,-1.129e+03, 4.243e+01, 0.000e+00
5.000e+00, -1.014960e+03,-1.129e+03, 4.223e+01, 0.000e+00
5.010e+00, -1.014960e+03,-1.128e+03, 4.205e+01, 0.000e+00
5.020e+00, -1.014960e+03,-1.128e+03, 4.192e+01, 0.000e+00
5.030e+00, -1.014960e+03,-1.128e+03, 4.181e+01, 0.000e+00
5.040e+00, -1.014960e+03,-1.127e+03, 4.174e+01, 0.000e+00
5.050e+00, -1.014960e+03,-1.127e+03, 4.169e+01, 0.000e+00
5.060e+00, -1.014961e+03,-1.127e+03, 4.165e+01, 0.000e+00
5.070e+00, -1.014961e+03,-1.127e+03, 4.162e+01, 0.000e+00
5.080e+00, -1.014961e+03,-1.127e+03, 4.159e+01, 0.000e+00
5.090e+00, -1.014961e+03,-1.127e+03, 4.155e+01, 0.000e+00
5.100e+00, -1.014961e+03,-1.127e+03, 4.150e+01, 0.000e+00
5.110e+00, -1.014961e+03,-1.127e+03, 4.145e+01, 0.000e+00
5.120e+00, -1.014960e+03,-1.126e+03, 4.139e+01, 0.000e+00
5.130e+00, -1.014960e+03,-1.126e+03, 4.133e+01, 0.000e+00
5.140e+00, -1.014960e+03,-1.126e+03, 4.128e+01, 0.000e+00
5.150e+00, -1.014960e+03,-1.126e+03, 4.125e+01, 0.000e+00
5.160e+00, -1.014960e+03,-1.126e+03, 4.122e+01, 0.000e+00
5.170e+00, -1.014960e+03,-1.126e+03, 4.122e+01, 0.000e+00
5.180e+00, -1.014960e+03,-1.126e+03, 4.122e+01, 0.000e+00
5.190e+00, -1.014960e+03,-1.126e+03, 4.123e+01, 0.000e+00
5.200e+00, -1.014961e+03,-1.126e+03, 4.124e+01, 0.000e+00
5.210e+00, -1.014961e+03,-1.126e+03, 4.122e+01, 0.000e+00
5.220e+00, -1.014961e+03,-1.126e+03, 4.118e+01, 0.000e+00
5.230e+00, -1.014961e+03,-1.126e+03, 4.110e+01, 0.000e+00
5.240e+00, -1.014961e+03,-1.125e+03, 4.098e+01, 0.000e+00
5.250e+00, -1.014961e+03,-1.125e+03, 4.081e+01, 0.000e+00
5.260e+00, -1.014961e+03,-1.124e+03, 4.059e+01, 0.000e+00
5.270e+00, -1.014961e+03,-1.124e+03, 4.032e+01, 0.000e+00
5.280e+00, -1.014961e+03,-1.123e+03, 4.001e+01, 0.000e+00
5.290e+00, -1.014961e+03,-1.122e+03, 3.966e+01, 0.000e+00
5.300e+00, -1.014961e+03,-1.121e+03, 3.929e+01, 0.000e+00
5.310e+00, -1.014960e+03,-1.120e+03, 3.891e+01, 0.000e+00
5.320e+00, -1.014960e+03,-1.119e+03, 3.854e+01, 0.000e+00
5.330e+00, -1.014960e+03,-1.118e+03, 3.822e+01, 0.000e+00
5.340e+00, -1.014960e+03,-1.117e+03, 3.795e+01, 0.000e+00
5.350e+00, -1.014960e+03,-1.117e+03, 3.775e+01, 0.000e+00
5.360e+00, -1.014960e+03,-1.116e+03, 3.763e+01, 0.000e+00
5.370e+00, -1.014960e+03,-1.116e+03, 3.760e+01, 0.000e+00
5.380e+00, -1.014960e+03,-1.116e+03, 3.765e+01, 0.000e+00
5.390e+00, -1.014960e+03,-1.117e+03, 3.777e+01, 0.000e+00
5.400e+00, -1.014960e+03,-1.117e+03, 3.795e+01, 0.000e+00
5.410e+00, -1.014960e+03,-1.118e+03, 3.817e+01, 0.000e+00
5.420e+00, -1.014960e+03,-1.118e+03, 3.842e+01, 0.000e+00
5.430e+00, -1.014960e+03,-1.119e+03, 3.868e+01, 0.000e+00
5.440e+00, -1.014960e+03,-1.120e+03, 3.893e+01, 0.000e+00
5.450e+00, -1.014961e+03,-1.120e+03, 3.917e+01, 0.000e+00
5.460e+00, -1.014961e+03,-1.121e+03, 3.939e+01, 0.000e+00
5.470e+00, -1.014961e+03,-1.122e+03, 3.958e+01, 0.000e+00
5.480e+00, -1.014961e+03,-1.122e+03, 3.974e+01, 0.000e+00
5.490e+00, -1.014961e+03,-1.122e+03, 3.987e+01, 0.000e+00
5.500e+00, -1.014961e+03,-1.123e+03, 3.998e+01, 0.000e+00
5.510e+00, -1.014961e+03,-1.123e+03, 4.006e+01, 0.000e+00
5.520e+00, -1.014960e+03,-1.123e+03, 4.012e+01, 0.000e+00
5.530e+00, -1.014960e+03,-1.123e+03, 4.015e+01, 0.000e+00
5.540e+00, -1.014960e+03,-1.123e+03, 4.018e+01, 0.000e+00
5.550e+00, -1.014960e+03,-1.123e+03, 4.019e+01, 0.000e+00
5.560e+00, -1.014960e+03,-1.123e+03, 4.020e+01, 0.000e+00
5.570e+00, -1.014960e+03,-1.123e+03, 4.021e+01, 0.000e+00
5.580e+00, -1.014960e+03,-1.123e+03, 4.022e+01, 0.000e+00
5.590e+00, -1.014961e+03,-1.123e+03, 4.023e+01, 0.000e+00
5.600e+00, -1.014961e+03,-1.123e+03, 4.024e+01, 0.000e+00
5.610e+00, -1.014961e+03,-1.123e+03, 4.024e+01, 0.000e+00
5.620e+00, -1.014961e+03,-1.123e+03, 4.023e+01, 0.000e+00
5.630e+00, -1.014961e+03,-1.123e+03, 4.020e+01, 0.000e+00
5.640e+00, -1.014961e+03,-1.123e+03, 4.015e+01, 0.000e+00
5.650e+00, -1.014961e+03,-1.123e+03, 4.009e+01, 0.000e+00
5.660e+00, -1.014961e+03,-1.123e+03, 4.003e+01, 0.000e+00
5.670e+00, -1.014960e+03,-1.123e+03, 3.999e+01, 0.000e+00
5.680e+00, -1.014960e+03,-1.123e+03, 3.997e+01, 0.000e+00
5.690e+00, -1.014960e+03,-1.123e+03, 4.000e+01, 0.000e+00
5.700e+00, -1.014960e+03,-1.123e+03, 4.010e+01, 0.000e+00
5.710e+00, -1.014960e+03,-1.123e+03, 4.026e+01, 0.000e+00
5.720e+00, -1.014960e+03,-1.124e+03, 4.050e+01, 0.000e+00
5.730e+00, -1.014960e+03,-1.125e+03, 4.081e+01, 0.000e+00
5.740e+00, -1.014960e+03,-1.126e+03, 4.117e+01, 0.000e+00
5.750e+00, -1.014961e+03,-1.127e+03, 4.158e+01, 0.000e+00
5.760e+00, -1.014961e+03,-1.128e+03, 4.200e+01, 0.000e+00
5.770e+00, -1.014961e+03,-1.129e+03, 4.241e+01, 0.000e+00
5.780e+00, -1.014961e+03,-1.130e+03, 4.279e+01, 0.000e+00
5.790e+00, -1.014961e+03,-1.131e+03, 4.312e+01, 0.000e+00
5.800e+00, -1.014961e+03,-1.132e+03, 4.339e+01, 0.000e+00
5.810e+00, -1.014961e+03,-1.132e+03, 4.360e+01, 0.000e+00
5.820e+00, -1.014961e+03,-1.133e+03, 4.373e+01, 0.000e+00
5.830e+00, -1.014961e+03,-1.133e+03, 4.378e+01, 0.000e+00
5.840e+00, -1.014961e+03,-1.133e+03, 4.376e+01, 0.000e+00
5.850e+00, -1.014961e+03,-1.133e+03, 4.366e+01, 0.000e+00
5.860e+00, -1.014961e+03,-1.132e+03, 4.350e+01, 0.000e+00
5.870e+00, -1.014961e+03,-1.131e+03, 4.328e+01, 0.000e+00
5.880e+00, -1.014961e+03,-1.131e+03, 4.303e+01, 0.000e+00
5.890e+00, -1.014961e+03,-1.130e+03, 4.277e+01, 0.000e+00
5.900e+00, -1.014960e+03,-1.129e+03, 4.252e+01, 0.000e+00
5.910e+00, -1.014960e+03,-1.129e+03, 4.231e+01, 0.000e+00
5.920e+00, -1.014960e+03,-1.128e+03, 4.216e+01, 0.000e+00
5.930e+00, -1.014960e+03,-1.128e+03, 4.211e+01, 0.000e+00
5.940e+00, -1.014960e+03,-1.128e+03, 4.216e+01, 0.000e+00
5.950e+00, -1.014960e+03,-1.129e+03, 4.231e+01, 0.000e+00
5.960e+00, -1.014960e+03,-1.130e+03, 4.256e+01, 0.000e+00
5.970e+00, -1.014960e+03,-1.130e+03, 4.289e+01, 0.000e+00
5.980e+00, -1.014961e+03,-1.131e+03, 4.328e+01, 0.000e+00
5.990e+00, -1.014961e+03,-1.133e+03, 4.369e+01, 0.000e+00
6.000e+00, -1.014961e+03,-1.134e+03, 4.408e+01, 0.000e+00
6.010e+00, -1.014961e+03,-1.135e+03, 4.442e+01, 0.000e+00
6.020e+00, -1.014961e+03,-1.135e+03, 4.468e+01, 0.000e+00
6.030e+00, -1.014961e+03,-1.136e+03, 4.483e+01, 0.000e+00
6.040e+00, -1.014961e+03,-1.136e+03, 4.488e+01, 0.000e+00
6.050e+00, -1.014961e+03,-1.136e+03, 4.480e+01, 0.000e+00
6.060e+00, -1.014961e+03,-1.135e+03, 4.463e+01, 0.000e+00
6.070e+00, -1.014961e+03,-1.134e+03, 4.436e+01, 0.000e+00
6.080e+00, -1.014961e+03,-1.133e+03, 4.403e+01, 0.000e+00
6.090e+00, -1.014961e+03,-1.132e+03, 4.364e+01, 0.000e+00
6.100e+00, -1.014961e+03,-1.131e+03, 4.321e+01, 0.000e+00
6.110e+00, -1.014961e+03,-1.130e+03, 4.278e+01, 0.000e+00
6.120e+00, -1.014961e+03,-1.129e+03, 4.234e+01, 0.000e+00
6.130e+00, -1.014961e+03,-1.128e+03, 4.192e+01, 0.000e+00
6.140e+00, -1.014960e+03,-1.127e+03, 4.155e+01, 0.000e+00
6.150e+00, -1.014960e+03,-1.126e+03, 4.123e+01, 0.000e+00
6.160e+00, -1.014960e+03,-1.125e+03, 4.099e+01, 0.000e+00
6.170e+00, -1.014960e+03,-1.125e+03, 4.085e+01, 0.000e+00
6.180e+00, -1.014960e+03,-1.125e+03, 4.081e+01, 0.000e+00
6.190e+00, -1.014960e+03,-1.125e+03, 4.087e+01, 0.000e+00
6.200e+00, -1.014960e+03,-1.125e+03, 4.102e+01, 0.000e+00
6.210e+00, -1.014961e+03,-1.126e+03, 4.125e+01, 0.000e+00
6.220e+00, -1.014961e+03,-1.127e+03, 4.153e+01, 0.000e+00
6.230e+00, -1.014961e+03,-1.128e+03, 4.182e+01, 0.000e+00
6.240e+00, -1.014961e+03,-1.128e+03, 4.211e+01, 0.000e+00
6.250e+00, -1.014961e+03,-1.129e+03, 4.234e+01, 0.000e+00
6.260e+00, -1.014961e+03,-1.129e+03, 4.251e+01, 0.000e+00
6.270e+00, -1.014961e+03,-1.130e+03, 4.260e+01, 0.000e+00
6.280e+00, -1.014961e+03,-1.130e+03, 4.261e+01, 0.000e+00
6.290e+00, -1.014961e+03,-1.130e+03, 4.255e+01, 0.000e+00
6.300e+00, -1.014961e+03,-1.129e+03, 4.243e+01, 0.000e+00
6.310e+00, -1.014961e+03,-1.129e+03, 4.230e+01, 0.000e+00
6.320e+00, -1.014961e+03,-1.129e+03, 4.219e+01, 0.000e+00
6.330e+00, -1.014960e+03,-1.128e+03, 4.211e+01, 0.000e+00
6.340e+00, -1.014960e+03,-1.128e+03, 4.209e+01, 0.000e+00
6.350e+00, -1.014960e+03,-1.128e+03, 4.213e+01, 0.000e+00
6.360e+00, -1.014961e+03,-1.129e+03, 4.223e+01, 0.000e+00
6.370e+00, -1.014961e+03,-1.129e+03, 4.238e+01, 0.000e+00
6.380e+00, -1.014961e+03,-1.130e+03, 4.257e+01, 0.000e+00
6.390e+00, -1.014961e+03,-1.130e+03, 4.278e+01, 0.000e+00
6.400e+00, -1.014961e+03,-1.131e+03, 4.299e+01, 0.000e+00
6.410e+00, -1.014961e+03,-1.131e+03, 4.319e+01, 0.000e+00
6.420e+00, -1.014961e+03,-1.132e+03, 4.336e+01, 0.000e+00
6.430e+00, -1.014961e+03,-1.132e+03, 4.349e+01, 0.000e+00
6.440e+00, -1.014961e+03,-1.132e+03, 4.357e+01, 0.000e+00
6.450e+00, -1.014961e+03,-1.132e+03, 4.361e+01, 0.000e+00
6.460e+00, -1.014961e+03,-1.132e+03, 4.359e+01, 0.000e+00
6.470e+00, -1.014961e+03,-1.132e+03, 4.352e+01, 0.000e+00
6.480e+00, -1.014961e+03,-1.132e+03, 4.342e+01, 0.000e+00
6.490e+00, -1.014961e+03,-1.132e+03, 4.328e+01, 0.000e+00
6.500e+00, -1.014961e+03,-1.131e+03, 4.314e+01, 0.000e+00
6.510e+00, -1.014961e+03,-1.131e+03, 4.299e+01, 0.000e+00
6.520e+00, -1.014961e+03,-1.130e+03, 4.285e+01, 0.000e+00
6.530e+00, -1.014961e+03,-1.130e+03, 4.272e+01, 0.000e+00
6.540e+00, -1.014961e+03,-1.130e+03, 4.260e+01, 0.000e+00
6.550e+00, -1.014961e+03,-1.129e+03, 4.249e+01, 0.000e+00
6.560e+00, -1.014961e+03,-1.129e+03, 4.238e+01, 0.000e+00
6.570e+00, -1.014961e+03,-1.129e+03, 4.228e+01, 0.000e+00
6.580e+00, -1.014961e+03,-1.129e+03, 4.218e+01, 0.000e+00
6.590e+00, -1.014961e+03,-1.128e+03, 4.210e+01, 0.000e+00
6.600e+00, -1.014961e+03,-1.128e+03, 4.203e+01, 0.000e+00
6.610e+00, -1.014961e+03,-1.128e+03, 4.198e+01, 0.000e+00
6.620e+00, -1.014961e+03,-1.128e+03, 4.195e+01, 0.000e+00
6.630e+00, -1.014961e+03,-1.128e+03, 4.195e+01, 0.000e+00
6.640e+00, -1.014961e+03,-1.128e+03, 4.197e+01, 0.000e+00
6.650e+00, -1.014961e+03,-1.128e+03, 4.201e+01, 0.000e+00
6.660e+00, -1.014961e+03,-1.128e+03, 4.206e+01, 0.000e+00
6.670e+00, -1.014961e+03,-1.128e+03, 4.211e+01, 0.000e+00
6.680e+00, -1.014961e+03,-1.129e+03, 4.218e+01, 0.000e+00
6.690e+00, -1.014961e+03,-1.129e+03, 4.223e+01, 0.000e+00
6.700e+00, -1.014961e+03,-1.129e+03, 4.229e+01, 0.000e+00
6.710e+00, -1.014961e+03,-1.129e+03, 4.234e+01, 0.000e+00
6.720e+00, -1.014961e+03,-1.129e+03, 4.237e+01, 0.000e+00
6.730e+00, -1.014961e+03,-1.129e+03, 4.240e+01, 0.000e+00
6.740e+00, -1.014961e+03,-1.129e+03, 4.240e+01, 0.000e+00
6.750e+00, -1.014961e+03,-1.129e+03, 4.239e+01, 0.000e+00
6.760e+00, -1.014961e+03,-1.129e+03, 4.236e+01, 0.000e+00
6.770e+00, -1.014961e+03,-1.129e+03, 4.231e+01, 0.000e+00
6.780e+00, -1.014961e+03,-1.129e+03, 4.224e+01, 0.000e+00
6.790e+00, -1.014961e+03,-1.128e+03, 4.215e+01, 0.000e+00
6.800e+00, -1.014961e+03,-1.128e+03, 4.203e+01, 0.000e+00
6.810e+00, -1.014961e+03,-1.128e+03, 4.188e+01, 0.000e+00
6.820e+00, -1.014961e+03,-1.127e+03, 4.171e+01, 0.000e+00
6.830e+00, -1.014961e+03,-1.127e+03, 4.151e+01, 0.000e+00
6.840e+00, -1.014961e+03,-1.126e+03, 4.129e+01, 0.000e+00
6.850e+00, -1.014961e+03,-1.126e+03, 4.106e+01, 0.000e+00
6.860e+00, -1.014961e+03,-1.125e+03, 4.082e+01, 0.000e+00
6.870e+00, -1.014961e+03,-1.124e+03, 4.058e+01, 0.000e+00
6.880e+00, -1.014960e+03,-1.124e+03, 4.035e+01, 0.000e+00
6.890e+00, -1.014960e+03,-1.123e+03, 4.013e+01, 0.000e+00
6.900e+00, -1.014960e+03,-1.122e+03, 3.993e+01, 0.000e+00
6.910e+00, -1.014960e+03,-1.122e+03, 3.976e+01, 0.000e+00
6.920e+00, -1.014960e+03,-1.122e+03, 3.961e+01, 0.000e+00
6.930e+00, -1.014960e+03,-1.121e+03, 3.948e+01, 0.000e+00
6.940e+00, -1.014960e+03,-1.121e+03, 3.937e+01, 0.000e+00
6.950e+00, -1.014961e+03,-1.121e+03, 3.926e+01, 0.000e+00
6.960e+00, -1.014961e+03,-1.120e+03, 3.915e+01, 0.000e+00
